Macalister_Domari_1914,237883,239914,"Ḳal ""Ka krēk minjī́m, ya zélămi?""",C:/Users/finna/OneDrive - Yale University/Documents/Year 2/Domari/abu hasan/Transcriptions\DT_X_abu_hasan.eaf
Macalister_Domari_1914,239914,242138,"Ḳal ""Ắtu pắrdōr bắkrăn u ḳārṓssăn,",C:/Users/finna/OneDrive - Yale University/Documents/Year 2/Domari/abu hasan/Transcriptions\DT_X_abu_hasan.eaf
Macalister_Domari_1914,242138,244417,"nī kérdōr fū́rwē ămăkắră.""",C:/Users/finna/OneDrive - Yale University/Documents/Year 2/Domari/abu hasan/Transcriptions\DT_X_abu_hasan.eaf
Macalister_Domari_1914,244417,245927,"Ḳal ""Ắmă nī hrṓmi.""",C:/Users/finna/OneDrive - Yale University/Documents/Year 2/Domari/abu hasan/Transcriptions\DT_X_abu_hasan.eaf
Macalister_Domari_1914,245927,248426,"Ḳal ""Ắtū hrū́ri.""",C:/Users/finna/OneDrive - Yale University/Documents/Year 2/Domari/abu hasan/Transcriptions\DT_X_abu_hasan.eaf
Macalister_Domari_1914,248426,251864,"Ḳal ""Kḗi jăna͡urdṓsir inni ắmă hrṓmi?""",C:/Users/finna/OneDrive - Yale University/Documents/Year 2/Domari/abu hasan/Transcriptions\DT_X_abu_hasan.eaf
Macalister_Domari_1914,251864,254311,"Ḳal ""Ắmă cíndōm dhắnăbūr.""",C:/Users/finna/OneDrive - Yale University/Documents/Year 2/Domari/abu hasan/Transcriptions\DT_X_abu_hasan.eaf
Macalister_Domari_1914,254311,256938,"Ḳal ""Giš jămăʕtḗm ḳaribem ʕắsărne.""",C:/Users/finna/OneDrive - Yale University/Documents/Year 2/Domari/abu hasan/Transcriptions\DT_X_abu_hasan.eaf
Macalister_Domari_1914,256938,258360,"Ḳal ""Lắhămniː nádi-kerḗsăn.""",C:/Users/finna/OneDrive - Yale University/Documents/Year 2/Domari/abu hasan/Transcriptions\DT_X_abu_hasan.eaf
Macalister_Domari_1914,258360,260219,"Fḗre ătsántă sṓṭăk Ắbū Ḥắsăn,",C:/Users/finna/OneDrive - Yale University/Documents/Year 2/Domari/abu hasan/Transcriptions\DT_X_abu_hasan.eaf
